20230918023001|27|
20230917023001|63|
20230916023002|308|
20230916023001|280|
20230915023002|738|
20230915023001|116|
20230914023002|560|
20230914023001|242|
20230913023002|886|
20230913023001|461|
20230912023002|864|
20230912023001|372|
20230910023002|6|
20230910023001|116|
20230909023002|294|
20230909023001|249|
20230908023002|422|
20230908023001|201|
20230907023002|372|
20230907023001|158|
20230906023002|680|
20230906023001|460|
20230905023002|130|
20230905023001|9|
20230903023002|50|
20230902023002|562|
20230902023001|471|
20230901023002|1548|
20230901023001|184|
20230831023002|1294|
20230831023001|221|
20230830023002|1028|
20230830023001|500|
20230829023002|3102|
20230829023001|270|
20230828023001|128|
20230827023002|2104|
20230827023001|30|
20230826023002|3292|
20230826023001|490|
20230825023002|2186|
20230825023001|345|
20230824023002|1724|
20230824023001|248|
20230823023002|14432|
20230823023001|280|
20230822023002|1834|
20230822023001|173|
20230821023001|28|
20230820023002|3500|
20230819023002|1770|
20230819023001|319|
20230818023002|1504|
20230818023001|189|
20230817023002|1210|
20230817023001|267|
20230816023002|248|
20230816023001|134|
20230815023002|290|
20230815023001|148|
20230812023002|108|
20230812023001|95|
20230811023002|194|
20230811023001|123|
20230810023002|1094|
20230810023001|246|
20230809023002|104|
20230809023001|141|
20230808023002|366|
20230808023001|153|
20230805023002|176|
20230805023001|300|
20230804023002|220|
20230804023001|245|
20230803023002|454|
20230803023001|135|
20230802023002|766|
20230802023001|170|
20230801023002|2258|
20230801023001|366|
20230731023001|28|
20230730023002|1482|
20230729023002|7574|
20230729023001|255|
20230728023002|4536|
20230728023001|287|
20230727023002|1736|
20230727023001|326|
20230726023002|2190|
20230726023001|207|
20230725023002|32530|
20230725023001|140|
20230724023001|8|
20230723023001|3|
20230722023002|982|
20230722023001|321|
20230721023002|3292|
20230721023001|100|
20230720023002|7000|
20230720023001|444|
20230719023002|60|
20230719023001|633|
20230718023002|1814|
20230718023001|384|
20230717023002|36|
20230717023001|12|
20230716023001|27|
20230715023002|144|
20230715023001|176|
20230714023002|712|
20230714023001|239|
20230713023002|244|
20230713023001|43|
20230712023002|264|
20230712023001|135|
20230711023002|534|
20230711023001|220|
20230710023001|2|
20230709023001|33|
20230708023002|384|
20230708023001|265|
20230707023002|952|
20230707023001|423|
20230706023002|208|
20230706023001|153|
20230705023002|36|
20230705023001|59|
20230704023002|954|
20230704023001|201|
20230702023001|77|
20230701023002|2640|
20230701023001|151|
20230630023002|320|
20230630023001|349|
20230629023002|3264|
20230629023001|105|
20230628023002|3492|
20230628023001|172|
20230627023002|5136|
20230627023001|379|
20230625023001|75|
20230624023002|2556|
20230624023001|503|
20230623023002|3020|
20230623023001|387|
20230622031002|5676|
20230622031001|184|
20230621023002|3248|
20230621023001|176|
20230620023002|198|
20230620023001|149|
20230619023001|4|
20230618023002|164|
20230617023002|74|
20230617023001|130|
20230616023002|80|
20230616023001|380|
20230615023002|296|
20230615023001|130|
20230614023002|436|
20230614023001|142|
20230613023002|60|
20230613023001|338|
20230611023001|3|
20230610023002|556|
20230610023001|201|
20230609023002|430|
20230609023001|318|
20230608023001|381|
20230607023002|16|
20230607023001|125|
20230606023002|614|
20230606023001|404|
20230604023001|1|
20230603023002|74|
20230603023001|147|
20230602023002|652|
20230602023001|368|
20230601023002|286|
20230601023001|409|
20230531023002|912|
20230531023001|244|
20230530023002|228|
20230530023001|116|
20230528023002|56|
20230527023002|4040|
20230527023001|226|
20230526023002|138|
20230526023001|436|
20230525023002|3384|
20230525023001|261|
20230524023002|5258|
20230524023001|259|
20230523023002|4038|
20230523023001|253|
20230522023002|270|
20230521023001|49|
20230520023002|998|
20230520023001|295|
20230519023002|3461|
20230519023001|214|
20230518023002|3719|
20230518023001|332|
20230517023002|2402|
20230517023001|179|
20230516023002|3394|
20230516023001|269|
20230515023001|51|
20230514023002|90|
20230513024002|912|
20230513024001|131|
20230512023002|1990|
20230512023001|165|
20230511023002|4638|
20230511023001|88|
20230510023002|2990|
20230510023001|199|
20230509023002|1282|
20230509023001|440|
20230508023001|1|
20230507023001|53|
20230506023002|718|
20230506023001|196|
20230505023002|1824|
20230505023001|364|
20230504023002|1992|
20230504023001|354|
20230503023002|3186|
20230503023001|246|
20230502023002|2590|
20230502023001|67|
20230430023002|52|
20230430023001|4|
20230429023002|982|
20230429023001|142|
20230428023002|474|
20230428023001|252|
20230427023002|2260|
20230427023001|271|
20230426023002|1824|
20230426023001|311|
20230425023002|824|
20230425023001|576|
20230424023001|12|
20230423023001|24|
20230422023002|3050|
20230422023001|156|
20230421023002|770|
20230421023001|381|
20230420023002|3900|
20230420023001|409|
20230419023002|2014|
20230419023001|280|
20230418023002|2392|
20230418023001|215|
20230416023002|552|
20230415023002|706|
20230415023001|815|
20230414023002|1346|
20230414023001|213|
20230413023002|2206|
20230413023001|173|
20230412023002|922|
20230412023001|276|
20230411023002|1790|
20230411023001|324|
20230409023002|20|
20230408023002|108|
20230408023001|235|
20230407023002|200|
20230407023001|1538|
20230406023002|356|
20230406023001|938|
20230405023002|424|
20230405023001|348|
20230404023002|272|
20230404023001|452|
20230403023002|38|
20230403023001|2|
20230401023002|1044|
20230401023001|199|
20230331023002|388|
20230331023001|338|
20230330023002|2076|
20230330023001|176|
20230329023002|2558|
20230329023001|144|
20230328023002|2438|
20230328023001|170|
20230325023002|2304|
20230325023001|133|
20230324023002|4146|
20230324023001|294|
20230323023002|120|
20230323023001|148|
20230322023002|342|
20230322023001|516|
20230321023002|208|
20230321023001|178|
20230319023001|56|
20230318023002|438|
20230318023001|206|
20230317023002|34|
20230317023001|181|
20230316023002|476|
20230316023001|204|
20230315023002|324|
20230315023001|192|
20230314023002|298|
20230314023001|247|
20230312033002|12|
20230311023002|522|
20230311023001|85|
20230310023002|292|
20230310023001|414|
20230309023002|118|
20230309023001|510|
20230308023002|322|
20230308023001|292|
20230307023002|366|
20230307023001|193|
20230306023001|31|
20230304023002|430|
20230304023001|183|
20230303023002|178|
20230303023001|382|
20230302023002|176|
20230302023001|200|
20230301023002|2116|
20230301023001|256|
20230228023002|1922|
20230228023001|111|
20230226023001|11|
20230225023002|1560|
20230225023001|195|
20230224023002|1818|
20230224023001|216|
20230223023002|350|
20230223023001|269|
20230222023002|130|
20230222023001|236|
20230221023002|364|
20230221023001|138|
20230220023002|6|
20230219023002|44|
20230218023002|292|
20230218023001|83|
20230217023002|248|
20230217023001|160|
20230216023002|480|
20230216023001|44|
20230215023002|36|
20230215023001|41|
20230214023002|268|
20230214023001|83|
20230212023002|39|
20230211023002|167|
20230211023001|127|
20230210023002|206|
20230210023001|145|
20230209023002|340|
20230209023001|157|
20230208023002|136|
20230208023001|145|
20230207023002|506|
20230207023001|215|
20230204023002|204|
20230204023001|58|
20230203023002|614|
20230203023001|132|
20230202023002|550|
20230202023001|215|
20230201023002|362|
20230201023001|142|
20230131023002|396|
20230131023001|45|
20230128023002|234|
20230128023001|109|
20230127023002|334|
20230127023001|104|
20230126023002|950|
20230126023001|141|
20230125023002|1248|
20230125023001|52|
20230124023002|2434|
20230124023001|103|
20230122023002|1368|
20230121023002|1878|
20230121023001|56|
20230120023002|1364|
20230120023001|253|
20230119023002|784|
20230119023001|226|
20230118023002|310|
20230118023001|95|
20230117023002|172|
20230117023001|78|
20230114023002|100|
20230114023001|101|
20230113023002|2942|
20230113023001|93|
20230112023002|2158|
20230112023001|94|
20230111023002|928|
20230111023001|22|
20230110023002|276|
20230110023001|40|
20230109023001|4|
20230107023002|2986|
20230107023001|38|
20230106023002|398|
20230106023001|65|
20230105023002|244|
20230105023001|149|
20230104023002|1120|
20230104023001|48|
20230103023002|100|
20230103023001|110|
20230102023001|14|
20230101023001|22|
20221231023002|740|
20221231023001|155|
20221230023002|834|
20221230023001|169|
20221229023002|3218|
20221229023001|260|
20221228023002|3844|
20221228023001|247|
20221227023002|22|
20221227023001|38|
20221225023002|6|
20221224023002|2160|
20221224023001|420|
20221223023002|3148|
20221223023001|528|
20221222023002|3788|
20221222023001|550|
20221221023002|2460|
20221221023001|318|
20221220023002|7952|
20221220023001|532|
20221219023001|899|
20221218023002|800|
20221218023001|93|
20221217023002|906|
20221217023001|391|
20221216023002|806|
20221216023001|869|
20221215023002|3534|
20221215023001|430|
20221214023002|3796|
20221214023001|1037|
20221213023002|1136|
20221213023001|352|
20221212023001|16|
20221211023002|6|
20221211023001|34|
20221210023002|4148|
20221210023001|892|
20221209023002|1596|
20221209023001|342|
20221208023002|504|
20221208023001|501|
20221207023002|3082|
20221207023001|1090|
20221206023002|4488|
20221206023001|367|
20221205023002|10|
20221205023001|13|
20221204023002|1266|
20221203023002|1200|
20221203023001|525|
20221202023002|3506|
20221202023001|920|
20221201023002|3790|
20221201023001|571|
20221130023002|7016|
20221130023001|1302|
20221129023002|3226|
20221129023001|778|
20221128023002|4230|
20221128023001|75|
20221127023002|2184|
20221127023001|185|
20221126023002|92|
20221126023001|242|
20221125023002|3368|
20221125023001|363|
20221124023002|9244|
20221124023001|464|
20221123023002|58|
20221123023001|607|
20221122023002|54|
20221122023001|455|
20221121023002|6|
20221121023001|25|
20221120023002|34|
20221120023001|159|
20221119023002|3302|
20221119023001|589|
20221118023002|1618|
20221118023001|316|
20221117023002|1062|
20221117023001|652|
20221116023002|1550|
20221116023001|322|
20221115023002|4372|
20221115023001|167|
20221114023001|1|
20221112023002|1894|
20221112023001|212|
20221111023002|2880|
20221111023001|355|
20221110023002|3682|
20221110023001|258|
20221109023002|4536|
20221109023001|318|
20221108023002|534|
20221108023001|299|
20221107023002|211|
20221107023001|25|
20221106023002|67|
20221106023001|89|
20221105023002|656|
20221105023001|126|
20221104023002|896|
20221104023001|894|
20221103023002|1704|
20221103023001|563|
20221102023002|5618|
20221102023001|572|
20221101023002|90|
20221101023001|514|
20221031023001|559|
20221029023002|744|
20221029023001|461|
20221028023002|2580|
20221028023001|519|
20221027023002|2590|
20221027023001|216|
20221026023002|2572|
20221026023001|678|
20221025023002|694|
20221025023001|1316|
20221024023001|68|
20221023023002|806|
20221023023001|15|
20221022023002|2044|
20221022023001|219|
20221021023002|1934|
20221021023001|714|
20221020023002|3662|
20221020023001|271|
20221019023002|8210|
20221019023001|232|
20221018023002|40|
20221018023001|278|
20221015023002|1352|
20221015023001|152|
20221014023002|906|
20221014023001|141|
20221013023002|852|
20221013023001|137|
20221012023002|4716|
20221012023001|109|
20221011023002|1274|
20221011023001|215|
20221008023002|1360|
20221008023001|237|
20221007023002|1394|
20221007023001|198|
20221006023002|3438|
20221006023001|339|
20221005023002|2128|
20221005023001|200|
20221004023002|2248|
20221004023001|407|
20221002023002|36|
20221002023001|42|
20221001023002|7638|
20221001023001|333|
20220930023002|3020|
20220930023001|567|
20220929023002|3760|
20220929023001|579|
20220928023002|3936|
20220928023001|496|
20220927023002|3386|
20220927023001|687|
20220926023001|113|
20220925023002|12|
20220925023001|75|
20220924023002|2242|
20220924023001|451|
20220923023002|3100|
20220923023001|200|
20220922023002|1634|
20220922023001|111|
20220921023002|3104|
20220921023001|269|
20220920023002|2380|
20220920023001|193|
20220919023001|72|
20220918023002|40|
20220917023002|504|
20220917023001|154|
20220916023002|220|
20220916023001|66|
20220915023002|216|
20220915023001|98|
20220914023002|424|
20220914023001|702|
20220913023002|228|
20220913023001|295|
20220912023001|6|
20220911023002|134|
20220910023002|24|
20220910023001|136|
20220909023002|146|
20220909023001|88|
20220908023002|232|
20220908023001|209|
20220907023002|714|
20220907023001|59|
20220906023002|174|
20220906023001|50|
20220903023002|328|
20220903023001|80|
20220902023002|370|
20220902023001|105|
20220901023002|4540|
20220901023001|64|
20220831023002|3178|
20220831023001|50|
20220830023002|2224|
20220830023001|57|
20220829023001|96|
20220828023002|96|
20220828023001|64|
20220827023002|2852|
20220827023001|95|
20220826023002|3738|
20220826023001|122|
20220825023002|3698|
20220825023001|137|
20220824023002|594|
20220824023001|142|
20220823023002|694|
20220823023001|143|
20220821023002|20|
20220820023002|2746|
20220820023001|135|
20220819023002|2012|
20220819023001|446|
20220818023002|2306|
20220818023001|419|
20220817023002|196|
20220817023001|69|
20220816023002|164|
20220816023001|111|
20220813023002|146|
20220813023001|152|
20220812023002|164|
20220812023001|90|
20220811023002|238|
20220811023001|204|
20220810023002|132|
20220810023001|176|
20220809023002|210|
20220809023001|319|
20220808023001|15|
20220807023001|86|
20220806023002|166|
20220806023001|493|
20220805023002|200|
20220805023001|81|
20220804023002|242|
20220804023001|510|
20220803023002|762|
20220803023001|264|
20220802023002|94|
20220802023001|277|
20220730023002|492|
20220730023001|99|
20220729023002|2322|
20220729023001|282|
20220728023002|3022|
20220728023001|208|
20220727023002|5846|
20220727023001|401|
20220726023002|2812|
20220726023001|472|
20220725023001|15|
20220723023002|3000|
20220723023001|464|
20220722023002|2432|
20220722023001|286|
20220721023002|3118|
20220721023001|296|
20220720023002|2418|
20220720023001|180|
20220719023002|1292|
20220719023001|48|
20220718023001|1|
20220717023002|60|
20220716025002|124|
20220716025001|65|
20220715023002|212|
20220715023001|58|
20220714023002|436|
20220714023001|108|
20220713023002|114|
20220713023001|198|
20220712023002|332|
20220712023001|108|
20220709023002|102|
20220709023001|146|
20220708023002|178|
20220708023001|111|
20220707023002|1060|
20220707023001|56|
20220706023002|552|
20220706023001|96|
20220705023002|6|
20220705023001|42|
20220702023002|440|
20220702023001|221|
20220701023002|1618|
20220701023001|119|
20220630023002|3046|
20220630023001|380|
20220629023002|2614|
20220629023001|237|
20220628023002|3294|
20220628023001|146|
20220627023001|10|
20220626023002|2368|
20220625023002|2770|
20220625023001|318|
20220624023002|5136|
20220624023001|456|
20220623023002|818|
20220623023001|250|
20220622023002|2026|
20220622023001|573|
20220621023002|2618|
20220621023001|206|
20220619023002|1182|
20220618023002|424|
20220618023001|43|
20220617023002|2032|
20220617023001|150|
20220616023002|324|
20220616023001|192|
20220615023002|264|
20220615023001|107|
20220614023002|484|
20220614023001|185|
20220611025002|642|
20220611025001|185|
20220610023002|360|
20220610023001|252|
20220609023002|720|
20220609023001|96|
20220608023002|48|
20220608023001|157|
20220607023002|42|
20220607023001|213|
20220606023002|40|
20220606023001|13|
20220605023002|220|
20220604023002|400|
20220604023001|274|
20220603023002|22|
20220603023001|218|
20220602023002|2690|
20220602023001|147|
20220601023002|2860|
20220601023001|166|
20220531023002|2646|
20220531023001|47|
20220530023002|2642|
20220530023001|21|
20220529023002|3188|
20220528023002|3038|
20220528023001|225|
20220527023002|5774|
20220527023001|162|
20220526023002|34|
20220526023001|65|
20220525023002|18|
20220525023001|128|
20220524023002|42|
20220524023001|150|
20220523023002|12|
20220521041002|4840|
20220521041001|74|
20220520023002|3240|
20220520023001|134|
20220519023002|264|
20220519023001|245|
20220518023001|154|
20220517023002|226|
20220517023001|222|
20220516023002|36|
20220516023001|10|
20220514023002|248|
20220514023001|354|
20220513023002|962|
20220513023001|301|
20220512023001|168|
20220511023002|322|
20220511023001|131|
20220510023002|194|
20220510023001|37|
20220507023002|296|
20220507023001|166|
20220506023002|706|
20220506023001|120|
20220505023002|66|
20220505023001|158|
20220504023002|670|
20220504023001|73|
20220503023002|18|
20220503023001|169|
20220502023002|4|
20220501023002|2652|
20220501023001|10|
20220430023002|2616|
20220430023001|425|
20220429023002|34|
20220429023001|258|
20220428023002|3128|
20220428023001|214|
20220427023002|2636|
20220427023001|163|
20220426023002|3192|
20220426023001|269|
20220425023002|40|
20220424023002|5262|
20220423023002|2248|
20220423023001|323|
20220422023002|42|
20220422023001|388|
20220421023002|5682|
20220421023001|393|
20220420023002|1724|
20220420023001|454|
20220419023002|16|
20220419023001|139|
20220417023002|20|
20220416023002|212|
20220416023001|28|
20220415023002|172|
20220415023001|17|
20220414023002|720|
20220414023001|75|
20220413023002|242|
20220413023001|189|
20220412023002|12|
20220412023001|200|
20220409023002|244|
20220409023001|363|
20220408023002|642|
20220408023001|430|
20220407023002|690|
20220407023001|289|
20220406023002|128|
20220406023001|707|
20220405023002|664|
20220405023001|432|
20220404023001|69|
20220403023001|68|
20220402023002|218|
20220402023001|173|
20220401023002|266|
20220401023001|196|
20220331023002|3100|
20220331023001|168|
20220330023002|2318|
20220330023001|202|
20220329023002|3054|
20220329023001|280|
20220327023002|52|
20220327023001|3|
20220326023002|3048|
20220326023001|342|
20220325023002|3302|
20220325023001|117|
20220324023002|3626|
20220324023001|153|
20220323023002|4688|
20220323023001|215|
20220322023002|2958|
20220322023001|190|
20220319023002|1942|
20220319023001|442|
20220318023002|252|
20220318023001|333|
20220317023002|1140|
20220317023001|246|
20220316023002|112|
20220316023001|203|
20220315023002|200|
20220315023001|137|
20220313013002|194|
20220312041002|256|
20220312041001|99|
20220311023002|232|
20220311023001|214|
20220310023002|372|
20220310023001|202|
20220309023002|104|
20220309023001|126|
20220308023002|238|
20220308023001|48|
20220305023002|174|
20220305023001|159|
20220304023002|658|
20220304023001|146|
20220303023002|654|
20220303023001|227|
20220302023002|460|
20220302023001|314|
20220301023002|252|
20220301023001|264|
20220228023002|12|
20220228023001|30|
20220227023002|814|
20220227023001|1|
20220226023002|832|
20220226023001|268|
20220225023002|1996|
20220225023001|369|
20220224023002|4538|
20220224023001|211|
20220223023002|3136|
20220223023001|139|
20220222023002|2602|
20220222023001|554|
20220219023002|2490|
20220219023001|445|
20220218023002|1050|
20220218023001|154|
20220217023002|644|
20220217023001|169|
20220216023002|384|
20220216023001|276|
20220215023002|240|
20220215023001|211|
20220214023002|6|
20220214023001|3|
20220213023001|42|
20220212023002|74|
20220212023001|188|
20220211023002|214|
20220211023001|133|
20220210023002|316|
20220210023001|154|
20220209023002|228|
20220209023001|93|
20220208023002|556|
20220208023001|114|
20220207023002|12|
20220207023001|1|
20220205023002|434|
20220205023001|172|
20220204023002|882|
20220204023001|169|
20220203023002|714|
20220203023001|81|
20220202023002|592|
20220202023001|139|
20220201023002|316|
20220201023001|300|
20220131023001|1|
20220129023002|332|
20220129023001|164|
20220128023002|684|
20220128023001|114|
20220127023002|872|
20220127023001|109|
20220126023002|1522|
20220126023001|38|
20220125023002|254|
20220125023001|100|
20220124023002|6|
20220122023002|2162|
20220122023001|148|
20220121023002|3218|
20220121023001|730|
20220120023002|260|
20220120023001|1289|
20220119023002|744|
20220119023001|63|
20220118023001|48|
20220117023001|7|
20220115023002|168|
20220115023001|65|
20220114023002|288|
20220114023001|59|
20220113023002|296|
20220113023001|123|
20220112023002|332|
20220112023001|80|
20220111023002|698|
20220111023001|39|
20220110023002|18|
20220110023001|6|
20220109023002|1974|
20220109023001|4|
20220108023002|2258|
20220108023001|186|
20220107023002|4496|
20220107023001|180|
20220106023002|1242|
20220106023001|101|
20220105023002|5600|
20220105023001|93|
20220104023002|326|
20220104023001|122|
20220102023001|4|
20220101023002|40|
20220101023001|83|
20211231023002|548|
20211231023001|154|
20211230023002|264|
20211230023001|145|
20211229023002|2144|
20211229023001|100|
20211228023002|324|
20211228023001|137|
20211225023002|1058|
20211225023001|18|
20211224023002|2786|
20211224023001|281|
20211223023002|2254|
20211223023001|521|
20211222023002|5436|
20211222023001|883|
20211221023002|3294|
20211221023001|616|
20211220023002|4|
20211219023002|100|
20211219023001|15|
20211218023002|3190|
20211218023001|255|
20211217023002|2814|
20211217023001|156|
20211216023002|938|
20211216023001|200|
20211215023002|2478|
20211215023001|490|
20211214023002|976|
20211214023001|679|
20211213023002|6|
20211213023001|35|
20211212023002|20|
20211212023001|15|
20211211024002|544|
20211211024001|322|
20211210023002|410|
20211210023001|306|
20211209023002|586|
20211209023001|351|
20211208023002|528|
20211208023001|2161|
20211207023002|618|
20211207023001|577|
20211206023001|21|
20211205023002|106|
20211205023001|57|
20211204034002|484|
20211204034001|509|
20211203023002|564|
20211203023001|401|
20211202023002|1138|
20211202023001|517|
20211201023002|3042|
20211201023001|1041|
20211130023002|4848|
20211130023001|316|
20211128023002|148|
20211128023001|34|
20211127023002|3608|
20211127023001|171|
20211126023002|3748|
20211126023001|188|
20211125023002|3706|
20211125023001|242|
20211124023002|3062|
20211124023001|593|
20211123023002|3154|
20211123023001|367|
20211122023001|13|
20211121023002|184|
20211121023001|15|
20211120023002|4756|
20211120023001|453|
20211119023002|2932|
20211119023001|881|
20211118023002|5822|
20211118023001|287|
20211117023002|4724|
20211117023001|379|
20211116023002|1672|
20211116023001|564|
20211114023002|12|
20211114023001|18|
20211113023002|646|
20211113023001|672|
20211112023002|1526|
20211112023001|560|
20211111023002|1676|
20211111023001|740|
20211110023002|3328|
20211110023001|509|
20211109023002|4084|
20211109023001|805|
20211108023002|30|
20211107023002|30|
20211107023001|50|
20211106023002|3658|
20211106023001|435|
20211105023002|3676|
20211105023001|278|
20211104023002|3372|
20211104023001|351|
20211103023002|2980|
20211103023001|269|
20211102023002|6952|
20211102023001|287|
20211030023002|3094|
20211030023001|2792|
20211029023002|2412|
20211029023001|240|
20211028023002|7416|
20211028023001|264|
20211027023002|3202|
20211027023001|373|
20211026023002|6494|
20211026023001|294|
20211024023002|56|
20211024023001|121|
20211023023002|3402|
20211023023001|325|
20211022023002|3876|
20211022023001|218|
20211021023002|4938|
20211021023001|228|
20211020023002|4040|
20211020023001|540|
20211019023002|2626|
20211019023001|343|
20211017023002|106|
20211016023002|3258|
20211016023001|428|
20211015023002|3062|
20211015023001|239|
20211014023002|1116|
20211014023001|261|
20211013023002|10406|
20211013023001|346|
20211012023001|267|
20211010023002|1030|
20211009023002|708|
20211009023001|348|
20211008023002|466|
20211008023001|204|
20211007023002|3666|
20211007023001|215|
20211006023002|3718|
20211006023001|114|
20211005023002|614|
20211005023001|183|
20211002023002|2686|
20211002023001|349|
20211001023002|2500|
20211001023001|333|
20210930023002|6690|
20210930023001|213|
20210929023002|5734|
20210929023001|201|
20210928023002|2842|
20210928023001|258|
20210927023002|4980|
20210926023002|1926|
20210925023002|3724|
20210925023001|108|
20210924023002|4330|
20210924023001|201|
20210923023002|6|
20210923023001|67|
20210922023002|82|
20210922023001|188|
20210921023002|342|
20210921023001|442|
20210918023002|102|
20210918023001|459|
20210917023002|826|
20210917023001|159|
20210916023002|400|
20210916023001|103|
20210915023002|424|
20210915023001|71|
20210914023002|2610|
20210914023001|229|
20210912023002|18|
20210912023001|2|
20210911023002|554|
20210911023001|32|
20210910023002|2348|
20210910023001|176|
20210909023002|2678|
20210909023001|163|
20210908023002|3082|
20210908023001|108|
20210907023002|1686|
20210907023001|26|
20210905023002|20|
20210904023002|2522|
20210904023001|54|
20210903023002|4508|
20210903023001|222|
20210902023002|3296|
20210902023001|134|
20210901023002|2032|
20210901023001|148|
20210831023002|3574|
20210831023001|106|
20210828023002|4542|
20210828023001|50|
20210827023002|2448|
20210827023001|66|
20210826023002|1952|
20210826023001|122|
20210825023002|4646|
20210825023001|61|
20210824023002|2702|
20210824023001|193|
20210821023002|2248|
20210821023001|329|
20210820023002|3464|
20210820023001|108|
20210819023002|4070|
20210819023001|61|
20210818023002|5234|
20210818023001|241|
20210817023002|6598|
20210817023001|191|
20210814023002|2618|
20210814023001|428|
20210813023002|3064|
20210813023001|121|
20210812023002|810|
20210812023001|114|
20210811023002|2572|
20210811023001|145|
20210810023002|3652|
20210810023001|114|
20210807023002|124|
20210807023001|38|
20210806023002|5572|
20210806023001|88|
20210805023002|32|
20210805023001|541|
20210804023002|2720|
20210804023001|32|
20210803023002|2642|
20210803023001|123|
20210731023002|636|
20210731023001|16|
20210730023002|1632|
20210730023001|300|
20210729023002|1292|
20210729023001|152|
20210728023002|2328|
20210728023001|94|
20210727023002|1794|
20210727023001|99|
20210725023001|9|
20210724023002|876|
20210724023001|184|
20210723023002|2436|
20210723023001|370|
20210722023002|548|
20210722023001|760|
20210721023002|2642|
20210721023001|271|
20210720023002|1194|
20210720023001|306|
20210718023002|1084|
20210717023002|2092|
20210717023001|188|
20210716023002|1130|
20210716023001|109|
20210715023002|354|
20210715023001|165|
20210714023002|116|
20210714023001|67|
20210713023002|148|
20210713023001|198|
20210711023002|12|
20210711023001|90|
20210710023002|176|
20210710023001|350|
20210709023002|142|
20210709023001|17|
20210708023002|1006|
20210708023001|159|
20210707023002|86|
20210707023001|79|
20210706023002|3884|
20210706023001|94|
20210705023002|150|
20210704023002|1958|
20210703023002|1138|
20210703023001|107|
20210702023002|176|
20210702023001|88|
20210701023002|174|
20210701023001|92|
20210630023002|144|
20210630023001|115|
20210629023002|48|
20210629023001|110|
20210626023002|148|
20210626023001|220|
20210625023002|96|
20210625023001|416|
20210624023002|2854|
20210624023001|212|
20210623023002|296|
20210623023001|59|
20210622023002|610|
20210622023001|134|
20210619023002|852|
20210619023001|665|
20210618023002|64|
20210618023001|243|
20210617023002|4724|
20210617023001|159|
20210616023002|3314|
20210616023001|301|
20210615023002|3820|
20210615023001|177|
20210614023002|24|
20210612025002|2026|
20210612025001|201|
20210611023002|2520|
20210611023001|180|
20210610023002|2502|
20210610023001|105|
20210609023002|3058|
20210609023001|226|
20210608023002|702|
20210608023001|226|
20210606023002|12|
20210606023001|18|
20210605023002|312|
20210605023001|157|
